# wavenumber (cm^-1)  VDOS (arb. units)   remove this line before running code
19.7229 664.818
19.7865 663.121
19.8502 661.392
19.9138 659.63
19.9774 657.838
20.041 656.017
20.1046 654.165
20.1683 652.284
20.2319 650.373
20.2955 648.436
20.3591 646.47
20.4228 644.476
20.4864 642.456
20.55 640.41
20.6136 638.339
20.6773 636.242
20.7409 634.121
20.8045 631.976
20.8681 629.808
20.9317 627.618
20.9954 625.408
21.059 623.174
21.1226 620.92
21.1862 618.646
21.2498 616.352
21.3135 614.039
21.3771 611.709
21.4407 609.363
21.5043 606.999
21.568 604.618
21.6316 602.221
21.6952 599.812
21.7588 597.387
21.8225 594.949
21.8861 592.499
21.9497 590.037
22.0133 587.563
22.077 585.079
22.1406 582.584
22.2042 580.081
22.2679 577.569
22.3313 575.05
22.395 572.523
22.4586 569.991
22.5223 567.453
22.5859 564.91
22.6496 562.362
22.7132 559.81
22.7769 557.258
22.8405 554.701
22.9039 552.144
22.9676 549.587
23.0312 547.029
23.0949 544.472
23.1585 541.915
23.2222 539.363
23.2858 536.813
23.3495 534.265
23.4131 531.723
23.4765 529.185
23.5402 526.652
23.6038 524.127
23.6675 521.608
23.7311 519.096
23.7948 516.593
23.8584 514.099
23.9221 511.615
23.9855 509.14
24.0492 506.676
24.1128 504.225
24.1764 501.785
24.2401 499.357
24.3037 496.943
24.3674 494.544
24.431 492.159
24.4947 489.788
24.5581 487.435
24.6218 485.097
24.6854 482.775
24.7491 480.473
24.8127 478.188
24.8764 475.921
24.94 473.673
25.0036 471.445
25.0673 469.238
25.1307 467.05
25.1944 464.883
25.258 462.74
25.3217 460.618
25.3853 458.519
25.449 456.442
25.5126 454.388
25.5763 452.359
25.6397 450.354
25.7033 448.374
25.767 446.419
25.8306 444.49
25.8943 442.586
25.9579 440.71
26.0216 438.86
26.0852 437.036
26.1489 435.24
26.2123 433.471
26.2759 431.732
26.3396 430.02
26.4032 428.336
26.4669 426.682
26.5305 425.057
26.5942 423.46
26.6578 421.895
26.7215 420.358
26.7849 418.852
26.8486 417.375
26.9122 415.931
26.9758 414.517
27.0395 413.133
27.1031 411.78
27.1668 410.459
27.2304 409.169
27.2939 407.91
27.3575 406.682
27.4212 405.488
27.4848 404.324
27.5485 403.193
27.6121 402.093
27.6758 401.026
27.7394 399.991
27.803 398.987
27.8665 398.017
27.9301 397.078
27.9938 396.171
28.0574 395.296
28.1211 394.454
28.1847 393.645
28.2484 392.868
28.312 392.122
28.3757 391.409
28.4391 390.728
28.5027 390.08
28.5664 389.462
28.63 388.877
28.6937 388.324
28.7573 387.803
28.821 387.313
28.8846 386.855
28.948 386.428
29.0117 386.033
29.0753 385.668
29.139 385.335
29.2026 385.033
29.2663 384.762
29.3299 384.521
29.3936 384.311
29.4572 384.129
29.5207 383.98
29.5843 383.86
29.6479 383.769
29.7116 383.709
29.7752 383.678
29.8389 383.676
29.9025 383.704
29.9662 383.76
30.0298 383.844
30.0933 383.958
30.1569 384.099
30.2206 384.269
30.2842 384.466
30.3479 384.69
30.4115 384.943
30.4751 385.222
30.5388 385.528
30.6022 385.861
30.6659 386.22
30.7295 386.607
30.7932 387.018
30.8568 387.455
30.9205 387.919
30.9841 388.407
31.0478 388.921
31.1114 389.459
31.1748 390.022
31.2385 390.61
31.3021 391.221
31.3658 391.857
31.4294 392.516
31.4931 393.199
31.5567 393.905
31.6204 394.633
31.684 395.386
31.7474 396.161
31.8111 396.957
31.8747 397.777
31.9384 398.618
32.002 399.48
32.0657 400.363
32.1293 401.27
32.193 402.196
32.2564 403.143
32.3201 404.111
32.3837 405.099
32.4473 406.107
32.511 407.136
32.5746 408.185
32.6383 409.253
32.7019 410.34
32.7656 411.448
32.829 412.573
32.8927 413.718
32.9563 414.882
33.02 416.063
33.0836 417.263
33.1473 418.482
33.2109 419.719
33.2745 420.972
33.338 422.245
33.4016 423.533
33.4653 424.84
33.5289 426.164
33.5926 427.506
33.6562 428.863
33.7199 430.238
33.7835 431.628
33.8472 433.036
33.9106 434.458
33.9742 435.898
34.0379 437.354
34.1015 438.825
34.1652 440.312
34.2288 441.815
34.2925 443.334
34.3561 444.865
34.4198 446.416
34.4832 447.978
34.5468 449.555
34.6105 451.149
34.6741 452.757
34.7378 454.378
34.8014 456.014
34.8651 457.665
34.9287 459.33
34.9922 461.008
35.0558 462.699
35.1195 464.405
35.1831 466.124
35.2467 467.856
35.3104 469.601
35.374 471.361
35.4377 473.132
35.5013 474.917
35.5648 476.713
35.6284 478.524
35.6921 480.346
35.7557 482.18
35.8194 484.027
35.883 485.884
35.9467 487.754
36.0103 489.636
36.0739 491.528
36.1374 493.432
36.201 495.347
36.2647 497.273
36.3283 499.21
36.392 501.157
36.4556 503.114
36.5193 505.081
36.5829 507.059
36.6463 509.047
36.71 511.044
36.7736 513.049
36.8373 515.064
36.9009 517.088
36.9646 519.12
37.0282 521.162
37.0919 523.21
37.1555 525.266
37.2189 527.331
37.2826 529.403
37.3462 531.482
37.4099 533.566
37.4735 535.66
37.5372 537.758
37.6008 539.86
37.6645 541.971
37.7281 544.085
37.7916 546.206
37.8552 548.33
37.9189 550.461
37.9825 552.592
38.0461 554.729
38.1098 556.869
38.1734 559.011
38.2371 561.156
38.3005 563.304
38.3642 565.453
38.4278 567.603
38.4915 569.755
38.5551 571.907
38.6188 574.06
38.6824 576.21
38.7461 578.362
38.8097 580.512
38.8731 582.66
38.9368 584.807
39.0004 586.949
39.0641 589.089
39.1277 591.227
39.1914 593.361
39.255 595.489
39.3187 597.612
39.3823 599.73
39.4457 601.842
39.5094 603.947
39.573 606.046
39.6367 608.138
39.7003 610.219
39.764 612.293
39.8276 614.358
39.8913 616.413
39.9547 618.458
40.0183 620.492
40.082 622.514
40.1456 624.523
40.2093 626.521
40.2729 628.505
40.3366 630.475
40.4002 632.431
40.4639 634.371
40.5273 636.297
40.591 638.205
40.6546 640.098
40.7183 641.971
40.7819 643.827
40.8455 645.666
40.9092 647.484
40.9728 649.282
41.0365 651.059
41.0999 652.815
41.1636 654.551
41.2272 656.262
41.2909 657.952
41.3545 659.616
41.4182 661.258
41.4818 662.873
41.5455 664.464
41.6089 666.027
41.6725 667.564
41.7362 669.074
41.7998 670.557
41.8635 672.01
41.9271 673.433
41.9908 674.827
42.0544 676.19
42.1181 677.523
42.1815 678.823
42.2451 680.091
42.3088 681.327
42.3724 682.53
42.4361 683.697
42.4997 684.83
42.5634 685.929
42.627 686.991
42.6907 688.017
42.7541 689.007
42.8177 689.959
42.8814 690.874
42.945 691.75
43.0087 692.587
43.0723 693.386
43.136 694.143
43.1996 694.862
43.2631 695.539
43.3267 696.174
43.3904 696.769
43.454 697.322
43.5176 697.831
43.5813 698.299
43.6449 698.722
43.7086 699.103
43.7722 699.439
43.8357 699.731
43.8993 699.977
43.963 700.18
44.0266 700.337
44.0903 700.447
44.1539 700.512
44.2176 700.531
44.2812 700.504
44.3448 700.429
44.4083 700.308
44.4719 700.14
44.5356 699.923
44.5992 699.66
44.6629 699.349
44.7265 698.99
44.7902 698.584
44.8538 698.128
44.9172 697.624
44.9809 697.073
45.0445 696.474
45.1082 695.825
45.1718 695.128
45.2355 694.383
45.2991 693.588
45.3628 692.746
45.4264 691.857
45.4898 690.917
45.5535 689.93
45.6171 688.894
45.6808 687.81
45.7444 686.678
45.8081 685.498
45.8717 684.272
45.9354 682.995
45.999 681.674
46.0625 680.304
46.1261 678.888
46.1898 677.424
46.2534 675.915
46.317 674.358
46.3807 672.756
46.4443 671.109
46.508 669.415
46.5714 667.678
46.6351 665.895
46.6987 664.068
46.7624 662.198
46.826 660.283
46.8897 658.326
46.9533 656.326
47.017 654.282
47.0806 652.199
47.144 650.074
47.2077 647.906
47.2713 645.7
47.335 643.453
47.3986 641.168
47.4623 638.842
47.5259 636.48
